text,time,post_url,user_id,likes,comments,link,images,video,label
"وەزارەتی ناوخۆ رێنماییەکانی گەشتکردن بۆ هەرێمی کوردستان دەخاتەڕوو


راگەیەندراوێک لە وەزارەتی ناوخۆوە",2021-03-08 01:40:06,https://facebook.com/kurdistan24.official/posts/2979467832316664,1411743405755789.0,3090,29,https://www.kurdistan24.net/ckb/story/202218-%D8%B1%D8%A7%DA%AF%DB%95%DB%8C%DB%95%D9%86%D8%AF%D8%B1%D8%A7%D9%88%DB%8E%DA%A9-%D9%84%DB%95-%D9%88%DB%95%D8%B2%D8%A7%D8%B1%DB%95%D8%AA%DB%8C-%D9%86%D8%A7%D9%88%D8%AE%DB%86%D9%88%DB%95,[],,0
جووتیاران بەرهەمەکانیان لەبەردەمی وەزارەتی کشتووکاڵ هەڵدەڕێژن,2020-09-24 00:08:06,https://facebook.com/kurdistan24.official/videos/338417054072780,1411743405755789.0,3685,94,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/10000000_181023470121210_6093216303393867862_n.mp4?_nc_cat=103&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZF90cmltbWVkIn0%3D&_nc_ohc=dh_cXlW5sGAAX-sDZyk&_nc_ht=scontent.fisu1-4.fna&oh=2b8d37f83daf7b66155aef7c90ed4417&oe=606FFCB5,0
"پێت وایە بە بەرزبوونەوەی نرخی نەوت نرخی دۆلاریش وەک پێشووی لێبێتەوە؟


نرخی دۆلار لەکاتى داخستنى بازاڕدا چەند بووە؟",2021-03-09 07:26:23,https://facebook.com/naliatv/posts/4236481273064575,152858888093521.0,5390,83,https://nrttv.com/News.aspx?id=41404&MapID=4,[],,0
"عێراق کار لەسەر ئامادەکارییەکان بۆ پاڵاوتنەکانى ئاسیا دەکات
https://nrttv.com/sport/News.aspx?id=10335&MapID=1",2020-06-17 04:21:02,https://facebook.com/naliatv/posts/3451616601551050,152858888093521.0,902,6,https://nrttv.com/sport/News.aspx?id=10335&MapID=1,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/82080351_3451616241551086_2465422291370073420_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=_ooxCEVlCfkAX8hJUwd&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=7ffb16ed47f13e380bcb77c09553c537&oe=606F46FF'],,0
دواین زانیاری لەبارەی کۆبوونەوەکانی شاندی حکومەت لە بەغدا,2020-12-11 23:42:37,https://facebook.com/kurdistan24.official/videos/760973174828005,1411743405755789.0,1204,51,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_431612771410425_6817650315696286217_n.mp4?_nc_cat=101&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=J5hJoqYQj9YAX8wEOz-&_nc_ht=scontent.fisu1-3.fna&oh=4834db925d804eb4569147af6373c915&oe=607062DC,0
"مستەفا سەید قادر بۆ جێگری کونسوڵی گشتی بەریتانیا: هاوکاربن بۆ چاکسازی و بەدامەزراوەییکردنی هێزەکانی پێشمەرگە

جێگری کونسوڵی گشتی بەریتانیا لە هەرێم: بە جدی چاودێری بەرەوپێشچونەکانی چاکسازی دەکەین لە ناوهێزەکانی پێشمەرگە


مستەفا سەید قادر بۆ جێگری کونسوڵی گشتی بەریتانیا: هاوکار و هەماهەنگ بن بۆ چاکسازی و بەدامەزراوەییکردنی هێزەکانی پێشمەرگە",2020-08-18 08:38:30,https://facebook.com/KNN.KRD/posts/3862124040482191,147415918619707.0,505,28,https://www.knnc.net/Details.aspx?jimare=31868,[],,0
"سەرۆكی حكومەتی ھەرێمی كوردستان وەزارەتی دارایی راسپارد


مووچەی بەڕێوەبەرایەتییەكی گشتی بەبێ لێبڕین دابەش دەكرێت",2021-02-22 00:52:43,https://facebook.com/kurdistan24.official/posts/2968004476796333,1411743405755789.0,21190,417,https://www.kurdistan24.net/ckb/story/201539,[],,0
"بەهۆی بلۆککردنی لە واتسئەپ...

پیاوێک هاوسەری پێشووی کوشت",2021-03-07 11:46:50,https://facebook.com/naliatv/posts/4231423513570351,152858888093521.0,719,27,,[],,0
ئەمشەو شاهۆ ئەمین زانیاریی نوێ و وێنەی نەبینراوی لایە,2021-02-17 07:33:29,https://facebook.com/Rudaw.net/posts/4038901839538922,363835820378894.0,21898,1118,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/150900190_4038901009539005_5900219638064597660_o.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=3SwoJePS2P8AX_5ykFX&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=a1fc8916e79b40f429665a5589f33f9b&oe=606C9F5E'],,0
"ئامارى هەفتەى رابردوى کۆرۆنا لە هەرێمى کوردستان، چاکبونەوە و توشبون نزیکن لەیەکەوە


لە هەفتەى رابردودا لە هەرێم (132) کەس بە کۆرۆنا گیانیانلەدەستداوە",2020-08-29 23:37:52,https://facebook.com/KNN.KRD/posts/3900679206626674,147415918619707.0,693,6,https://www.knnc.net/Details.aspx?jimare=32109,[],,0
"پێشنیار دەکرێت نرخى (100) دۆلار بۆ (130) هەزار دینار دابەزێنرێت

ئەنجومەنى نوێنەرانى عێراق لێپرسینەوە لە پارێزگارى بانکى ناوەندى عێراق دەکات، زیاتر لە (100) پەرلەمانتاریش پێشنیارى کەمکردنەوەى بەهاى دۆلار بەرامبەر دینارى عێراقى دەکەن.

https://www.knnc.net/Details.aspx?jimare=35077",2021-01-27 00:44:04,https://facebook.com/KNN.KRD/posts/4351993374828586,147415918619707.0,8227,242,https://www.knnc.net/Details.aspx?jimare=35077,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/142773431_4351991604828763_2190614335318343492_o.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=8bBDtCLibbwAX_tZlx_&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=9197825909bc44305c58e71cec7c126a&oe=606CFBFE'],,0
"ئاگادارییەک بۆ هاوڵاتیانی پارێزگای سلێمانی


ئاگادارییەک لەبارەی دابەشکردنی ئاو لە پارێزگای سلێمانی",2020-09-12 03:45:32,https://facebook.com/naliatv/posts/3719276974785010,152858888093521.0,4111,51,https://www.nrttv.com/News.aspx?id=34404&MapID=1#.X1y0v3Z5oXs.facebook,[],,0
"ئایا سەرۆکی هەرێمیش پێیوایە سزادراوەکانی بادینان سیخوڕن؟


نێچیرڤان بارزانی لەبارەی سزادراوەکانی بادینانەوە راگەیەنراوێکی بڵاوکردەوە",2021-02-18 10:44:05,https://facebook.com/naliatv/posts/4175795562466480,152858888093521.0,2278,89,https://www.nrttv.com/News.aspx?id=40604&MapID=1#.YC61YSJiKJU.facebook,[],,0
ئەمریکا دەیەوێت کازمی گروپە چەکدارەکانى عێراق لاواز بکات,2020-06-26 12:47:44,https://facebook.com/naliatv/videos/283361213019363,152858888093521.0,3904,83,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/10000000_441000537117461_6973679946165062179_n.mp4?_nc_cat=106&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=jwSs0btdbOAAX8_cgkt&_nc_ht=scontent.fisu1-4.fna&oh=c9dc7bf43ef33e5ddcc14e6dffc93d64&oe=606E9340,0
"عەممار حەکیم بۆچی لە سلێمانییە؟

ئەرکان عەلی هۆکاری سەردانەکەی ئاشکرا دەکات",2021-02-20 00:25:15,https://facebook.com/Rudaw.net/videos/1828549860646512,363835820378894.0,5033,141,,[],https://video.fisu1-3.fna.fbcdn.net/v/t42.1790-2/151251348_832654207292049_974095949303259957_n.mp4?_nc_cat=105&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=50KeYwRT3McAX-k1A1p&_nc_ht=video.fisu1-3.fna&oh=43c0efb9e64a8925bcf64247987656ad&oe=60491310,0
"
یەکەم لێدوانی سووریا دوای هێرشەکەی ئەمریکا لەو وڵاتە",2021-02-26 06:33:08,https://facebook.com/Rudaw.net/posts/4070896253006147,363835820378894.0,2414,20,https://www.rudaw.net/sorani/middleeast/260220213,[],,0
"بەهۆیەوە چەند زانیارییەک ئاشکرا کراوە


کۆنترین دی ئێن ئەی لەسەر زەوی دۆزرایەوە",2021-02-24 01:15:07,https://facebook.com/kurdistan24.official/posts/2969711833292264,1411743405755789.0,757,6,https://www.kurdistan24.net/ckb/story/201666-%DA%A9%DB%86%D9%86%D8%AA%D8%B1%DB%8C%D9%86-%D8%AF%DB%8C-%D8%A6%DB%8E%D9%86-%D8%A6%DB%95%DB%8C-%D9%84%DB%95%D8%B3%DB%95%D8%B1-%D8%B2%DB%95%D9%88%DB%8C-%D8%AF%DB%86%D8%B2%D8%B1%D8%A7%DB%8C%DB%95%D9%88%DB%95,[],,0
"
سەرۆکی لیژنەی دارایی: ئەم هەفتەیە بەشە بودجەی هەرێمی کوردستان یەکلایی دەکرێتەوە",2021-02-14 02:20:38,https://facebook.com/Rudaw.net/posts/4029642737131499,363835820378894.0,4182,47,https://www.rudaw.net/sorani/business/140220214,[],,0
ڕەوشى ناو شارى هەولێر دواى قەدەغەکردنى هاتوچۆ,2020-03-14 06:02:12,https://facebook.com/naliatv/videos/494553931226240,152858888093521.0,5915,58,,[],https://video.fisu1-4.fna.fbcdn.net/v/t42.9040-2/88137781_508368826514279_895922227961135104_n.mp4?_nc_cat=106&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=e5PE2RL7V18AX8Qkw1_&_nc_ht=video.fisu1-4.fna&oh=8d127d17968aa8bbb9dd2fccd482e725&oe=6049236E,0
بڕیارە ئەمڕۆ ڤاکسینی کۆرۆنا بگاتە هەرێم,2021-03-01 23:02:05,https://facebook.com/naliatv/videos/179576080369926,152858888093521.0,842,58,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_177610160588404_797880003809662953_n.mp4?_nc_cat=105&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=VKXkaMGI__gAX_euf9x&_nc_ht=scontent.fisu1-3.fna&oh=6a2f73a9940f71d6402d746409337de8&oe=606E07FA,0
"ئەنجومەنى سەندیکاى رۆژنامەنوسانى کوردستان داواى ئازادکردنى دەستگیرکراوانى بادینان دەکات و بەپێویستیشى دەزانێت ئازادى رادەربرین چالاکى مەدەنى دەستبەر بکرێت و کار بە یاساى کارى رۆژنامەنوسى بکرێت.

زیاتر بخوێنەرەوە

https://www.knnc.net/Details.aspx?jimare=35501",2021-02-17 02:05:32,https://facebook.com/KNN.KRD/posts/4412937222067534,147415918619707.0,71,3,https://www.knnc.net/Details.aspx?jimare=35501,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/151381367_4412956975398892_6279594406203238402_o.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=4F6He5_OXYwAX-AFYcr&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=94e763d64dbe8123a0ea648efda44aa2&oe=606F5A15'],,0
سێ پرۆژه‌ی كاره‌با له‌ هه‌ولێر ده‌كرێنه‌وه‌,2020-09-16 23:33:29,https://facebook.com/kurdistan24.official/videos/237698447671334,1411743405755789.0,1918,88,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/10000000_455677375624417_7699272624072298001_n.mp4?_nc_cat=109&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=kQhS8iTQ7zIAX-4VLM5&_nc_ht=scontent.fisu1-4.fna&oh=4fe53ffde3aabaa300d4644520caf5a2&oe=606C9127,0
ئێستا گەیشت؛ پاپا فرانسیس نوێژی قوداس لە کاتدرایی مار یوسف دەکات,2021-03-06 07:01:10,https://facebook.com/Rudaw.net/videos/469704397405856,363835820378894.0,2993,906,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/10000000_114005494074626_42912722446661052_n.mp4?_nc_cat=109&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=46FEcSnQIxoAX-JVcs4&_nc_ht=scontent.fisu1-4.fna&oh=e4df85d4014aa266943ecdaa6821014e&oe=606E71FB,0
تا ئێستا ئەوانەی هێرشیان کردە سەر غالب محمد دەستگیر نەکراون,2021-03-03 11:58:05,https://facebook.com/naliatv/posts/4220281114684591,152858888093521.0,1169,37,,[],,0
"فه‌ره‌نسا پشت له‌و هاووڵاتییانه‌ی خۆی ده‌كات، كه‌ چوونه‌ته‌ پاڵ رێكخراوی داعش


له‌ كه‌مپه‌كانی سووریا چی رووده‌دات؟",2021-02-23 00:50:49,https://facebook.com/kurdistan24.official/posts/2968855926711188,1411743405755789.0,646,3,https://www.kurdistan24.net/ckb/story/201611-%D9%84%D9%87%E2%80%8C-%D9%83%D9%87%E2%80%8C%D9%85%D9%BE%D9%87%E2%80%8C%D9%83%D8%A7%D9%86%DB%8C-%D8%B3%D9%88%D9%88%D8%B1%DB%8C%D8%A7-%DA%86%DB%8C-%D8%B1%D9%88%D9%88%D8%AF%D9%87%E2%80%8C%D8%AF%D8%A7%D8%AA%D8%9F,[],,0
قه‌ده‌غه‌ی هاتووچۆ له گۆره‌پانی تایمز له‌ نیویۆرك-ئه‌مه‌ریكا,2020-03-21 00:41:55,https://facebook.com/kurdistan24.official/videos/227354465124015,1411743405755789.0,3614,39,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_421356625834328_643489114360745933_n.mp4?_nc_cat=101&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=2vCU42_1pEcAX93DCfh&_nc_ht=scontent.fisu1-3.fna&oh=b94e7152a7a76a1c6d8c8ecdc5f5ee68&oe=606E77DD,0
"هەوڵێکی پەکەکە بۆ تەقاندنەوەی رێگایەک لە سیدەکان پووچەڵ دەکرێتەوە

""مینەکان وایەریان لێ بەستراوە و ئامادەی تەقینەوەن، حەق نییە پەکەکە لەناو جەرگەی خەڵک بەمشێوەیە هەڵسوکەوت بکات""",2020-12-17 23:39:32,https://facebook.com/kurdistan24.official/videos/829034630976506,1411743405755789.0,9544,1101,,[],https://video.fisu1-4.fna.fbcdn.net/v/t42.9040-2/131912108_1600214236829326_4515722772280356334_n.mp4?_nc_cat=108&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=mHH7sUAGSYMAX-JR7vE&_nc_oc=AQmYJp4wHLT8nmQ4LK6VLYG2q1UXj3-Hdv5ADTpajBdeQ8zJlyMa0GbA3ErUFzsxzUI&_nc_ht=video.fisu1-4.fna&oh=75ef3b8688f120c94a8888ce4f3c7f63&oe=60491ED7,0
"پڕۆگرامی #بنکۆڵ بۆ یەکەمجار چەندین نووسراو بڵاو دەکاتەوە کە دەیسەلمێنێت چۆن کاری نایاسایی بەرامبەر خاوەن پشکەکانی چاڤیلاند کراوە

بەرنامەکە پیشەییانە ئامادە کراوە

تەلەفۆن بۆ شاسوار عەبدولواحید دەکرێت و سەردانی سەرۆکی ئەنجومەنی کارگێڕی چاڤیلاند کراوە

#بنکۆڵ لەگەڵ #کاروان رەحمان",2020-06-21 10:30:19,https://facebook.com/kurdistan24.official/videos/304819637359890,1411743405755789.0,887,99,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_1159075217877898_3194506234307800460_n.mp4?_nc_cat=104&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=Kl8Hkejd37UAX9fyKkI&_nc_ht=scontent.fisu1-3.fna&oh=411cb621786895c786b68a4ea20e0b36&oe=6070406E,0
"خێزانەکەى بە فڕۆکەیەکى تایبەت گواستویەتییەوە بۆ ئەڵمانیا

گومان دەکرێت ژەهر خواردکرابێت


رکابەرەکەى پۆتین بۆ چارەسەر گەیەنرایە ئەڵمانیا",2020-08-22 06:01:39,https://facebook.com/KNN.KRD/posts/3874693105891951,147415918619707.0,528,2,https://www.knnc.net/Details.aspx?jimare=31950,[],,0
"تایبەتە بەوانەی زیاتر لەمووچەیەک وەردەگرن


پلە باڵاکان ئاگاداردەکرێنەوە لە پڕنەکردنەوەى ئەم فۆرمە",2021-03-03 03:24:30,https://facebook.com/naliatv/posts/4219140471465322,152858888093521.0,2300,20,https://nrttv.com/News.aspx?id=41151&MapID=1,[],,0
سووتانی دۆسیەی 13 هەزار پارچە زەوی لە گەرمیان کێشەی بۆ خەڵک دروستکردووە,2020-09-20 06:59:52,https://facebook.com/Rudaw.net/videos/244311446965760,363835820378894.0,4318,111,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_1208197426265780_7234658516658492395_n.mp4?_nc_cat=104&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=W9_mOiE77wAAX-Qqmnn&_nc_ht=scontent.fisu1-3.fna&oh=ee3f22737f532f474d4466790c68d83d&oe=606EAD86,0
"بەرشەلۆنەش دۆڕا

یانەی بەرشەلۆنە نەیتوانی سود لە دۆڕانی یانەی ریاڵ مەدرید وەربگرێت و بە گۆڵێکی بێ وەڵام بە یانەی خیتافی دۆڕا.",2020-10-17 13:06:37,https://facebook.com/KNN.KRD/posts/4062335133794413,147415918619707.0,302,8,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122016360_4062400853787841_6643758894111022172_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=110474&_nc_ohc=jQDXQ1xGY1sAX_LKtts&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=59ecd6b0e6ec183e3ed51fc3bec97246&oe=606CA90F'],,0
"کۆبونەوەی تیمی تەندروستی سلێمانی و یەکەئیدارییەکانی پێنجوێن
رومال بڕیار نامیق",2020-05-31 23:17:09,https://facebook.com/KNN.KRD/videos/682139862350995,147415918619707.0,4648,122,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_294829995307770_2869336768138365616_n.mp4?_nc_cat=105&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=aXBaZBBIYTMAX-56Py3&_nc_ht=scontent.fisu1-3.fna&oh=8e5891bc6d04227b60d59bcf34c45e66&oe=606D430A,0
"""سی ڤی نوێ وەردەگرن""


حکومەت سەرۆکی شەش زانکۆی هەرێم دەگۆڕێت",2021-03-08 08:39:18,https://facebook.com/naliatv/posts/4233842759995093,152858888093521.0,1253,43,https://www.nrttv.com/News.aspx?id=41366&MapID=1,[],,0
بەغدا کەی 320 ملیار دینارەکە دەنێرێت؟,2020-12-02 10:59:58,https://facebook.com/kurdistan24.official/videos/864583427621758,1411743405755789.0,868,79,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_336646104451045_7221515757648010428_n.mp4?_nc_cat=101&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=oLsxNQ__OYkAX9zw3Tp&_nc_ht=scontent.fisu1-3.fna&oh=ee4c853ca38a92b5357e4f758e7f6c15&oe=606D6D56,0
هاوڵاتییه‌كی هه‌ولێر داوایه‌ك له‌ پاپا ده‌كات,2021-03-07 13:08:24,https://facebook.com/naliatv/posts/4231581753554527,152858888093521.0,1425,189,,[],,0
"بۆ یەکەمجار وەک چارەسەر دژی کۆرۆنا بەکاردێت:

""ده‌رمانی چاره‌سه‌ری مه‌لاریا چییه‌ كه‌ له‌ ئێستادا له‌ جیهان باس ده‌كرێت وه‌ك چاره‌سه‌رێك بۆ ڤایرۆسی كۆرۆنا ؟""

XYZ
March 24, 2020 at 8:33 AM ·

ده‌رمانی چاره‌سه‌ری مه‌لاریا چییه‌ كه‌ له‌ ئێستادا له‌ جیهان باس ده‌كرێت وه‌ك چاره‌سه‌رێك بۆ ڤایرۆسی كۆرۆنا ؟

#XYZgraphics",2020-03-24 01:51:40,https://facebook.com/naliatv/posts/3224349587611087,152858888093521.0,670,9,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t42.9040-4/90738551_215921122852347_2765989110769254400_n.mp4?_nc_cat=109&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=jAvukbA0vCUAX_wv3xQ&_nc_ht=scontent.fisu1-4.fna&oh=c5531e4c67c7387375f92a82e2878577&oe=60491D82,0
راستەوخۆ؛ پەیامنێرانی ئێن ئاڕ تی هەواڵ و زانیاریی نوێیان پێیە,2021-03-07 21:39:41,https://facebook.com/naliatv/videos/175140274219230,152858888093521.0,554,20,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_2661439020814221_5206373097336260909_n.mp4?_nc_cat=107&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=7ZJGtAOpSa4AX8Tk8Mf&_nc_ht=scontent.fisu1-3.fna&oh=705809cb46e63295004b1645b91c0a89&oe=606D5373,0
سەرۆکی حکومەت تیمێك بۆ لێکۆڵینەوە لە ئاگری کەمپەکەی دهۆك دەنێرێت,2021-02-17 05:39:23,https://facebook.com/kurdistan24.official/videos/899190077566950,1411743405755789.0,2321,158,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/119708937_2861256500814065_6023530427087237110_n.mp4?_nc_cat=109&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=wFSxH1886L0AX-JICl_&_nc_ht=scontent.fisu1-4.fna&oh=ed2d0c778172f6e33752d901d6026c71&oe=606EEE73,0
"لەم ناوچانە بەفر دەبارێت


كەشناسی رەوشی كەشوھەوای راگەیاند",2021-02-20 00:04:44,https://facebook.com/kurdistan24.official/posts/2966283553635092,1411743405755789.0,6508,52,https://www.kurdistan24.net/ckb/story/201423,[],,0
کەی دەرگای قوتابخانەکان دەکرێنەوە؟,2020-11-28 23:21:36,https://facebook.com/kurdistan24.official/videos/2568423100115918,1411743405755789.0,3416,168,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/10000000_173231947727144_2244787158980770108_n.mp4?_nc_cat=100&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=stderIQODrAAX98gx6j&_nc_ht=scontent.fisu1-4.fna&oh=5edfd7de887beea96479b327a88e7039&oe=60700D87,0
"
فراکسیۆنی پارتی بۆ دەستنیشانکردنی سەرۆکی نوێ کۆدەبێتەوە",2021-02-09 01:43:49,https://facebook.com/Rudaw.net/posts/4015551995207240,363835820378894.0,1700,29,https://www.rudaw.net/sorani/kurdistan/090220212,[],,0
مەراسیمی بەخاکسپاردنی تەرمی دکتۆر رۆژ نووری شاوەیس لە پیرمام,2021-02-15 05:16:56,https://facebook.com/kurdistan24.official/videos/773801123490789,1411743405755789.0,7044,1351,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/10000000_847975679113525_335881927194982161_n.mp4?_nc_cat=108&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=NAl-ygpfagYAX8AjGGi&_nc_ht=scontent.fisu1-4.fna&oh=2fd515bdd2ae1da99a0cdcc3aaa0ac9c&oe=606F6619,0
زانیاری لەبارەی کەرەنتینەکانی پارێزگای دهۆك,2020-03-15 06:31:30,https://facebook.com/kurdistan24.official/videos/247004276334475,1411743405755789.0,1956,16,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_695869227772146_7346295139737355909_n.mp4?_nc_cat=104&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=RWOVuoSFnY4AX8FmfnC&_nc_ht=scontent.fisu1-3.fna&oh=c5b8b909b6a33a489cffbf598243da1d&oe=606EB240,0
"ھێرش و پەلاماردانی دامودەزگاكان لە لایەن ھێرشکارانه‌وه‌ جووڵەی بازرگانیی كه‌مكردووه‌ته‌وه
""ھاووڵاتیان ترسیان لە دۆخەکە ھەیە و وەك پێویست سەردانی بازاڕەکان ناکەن""


ئاڵۆزییه‌كانی سلێمانی كاریگه‌ری له‌سه‌ر دۆخی بازاڕ دروستكردووه‌",2020-12-11 11:49:35,https://facebook.com/kurdistan24.official/posts/2909305985999516,1411743405755789.0,613,46,https://www.kurdistan24.net/ckb/story/88717-ئاڵۆزییه‌كانی-سلێمانی-كاریگه‌ری-له‌سه‌ر-دۆخی-بازاڕ-دروستكردووه‌,[],,0
"مەسرور بارزانی کێی خەڵاتکردووە؟


مەسرور بارزانی: ئەو کەسانەم خەڵاتکرد کە رێگەیان لێگرتم",2021-03-10 08:00:01,https://facebook.com/naliatv/posts/4239399499439419,152858888093521.0,798,130,https://www.nrttv.com/News.aspx?id=41452&MapID=1#.YEjsyJrNb34.facebook,[],,0
"تورکیا.. ئاماری توشبوون بە کۆرۆنا بۆ ١٨ کەس بەرزبووەوە


تورکیا.. ئاماری توشبوون بە کۆرۆنا بۆ ١٨ کەس بەرزبووەوە",2020-03-15 23:36:22,https://facebook.com/naliatv/posts/3203858672993512,152858888093521.0,1230,20,https://www.nrttv.com/News.aspx?id=27532&MapID=3#.Xm8sbLhgZSI.facebook,[],,0
"‎لە روداوەكەی ئەمشەوی هەولێردا سێ كەس بریندار بوون

‎وەزارەتی تەندروستی حكومەتی هەرێم رایگەیاند: بەهۆی موشەكەكانی ئەمشەوی شاری هەولێرەوە سێ كەس بریندار بوون، كە باری تەندروستی یەكێكیان ناجێگیرە

دەقی راگەیەندراوەکە:

‎ بەهۆی کەوتنە خوارەوەی چەند موشەکێک لە هەولێر سێ کەس بریندازبوون

‎برینداری یەکەم پاسەوانی یەکێک لە قونسڵگەریەکانە لە گەڕەکی وەزیران،
‎باری تەندروستی باشە و جێگیرە بەڵام چەندین پڕوشکی ساچمەی بەرکەوتووە.

‎برینداری دووەم کەسێکی کوردی ڕۆژئاوایە لە مەیدانی ئاژەڵان، برینی قوڵ و شکانی هەیە باری تەندروستی تا ڕادەیەک جێگیرە.

‎برینداری سێیەم کەسێکی دیکەی مەیدانی ئاژەڵانە باری تەندروستی جێگیر نیە.

‎دەستبەجێ فریاگوزاریان بۆ کراوە و کاری پێویستیان بۆ ئەنجام دەدرێت لە هۆڵی نەشتەرگەری و نەخۆشخانە ماونەتەوە.

‎وەزارەتی تەندروستی
‎15 شوبات 2021",2021-02-15 12:58:21,https://facebook.com/KNN.KRD/posts/4408423159185607,147415918619707.0,602,6,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/151164942_4408422992518957_1101978206520856497_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=110474&_nc_ohc=FV0NMZrDf3kAX_q40OY&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=7199caff309626300d309056e9141cfb&oe=607062EA'],,0
